case,switch,soft_iou,hard_iou,tex_corr,lesion_change,psnr_brain_target
Mets_027,strength_1.00,0.989780843257904,0.994232714176178,0.9825240969657898,-0.05083221197128296,27.895747018077458
Mets_028,default,0.9824680089950562,0.9873876571655273,0.982401967048645,-0.020389258861541748,30.72547213150528
Mets_028,no_clip,0.9828492999076843,0.9882139563560486,0.973887026309967,-0.0935678780078888,24.094144452022988
Mets_028,clip_0.04,0.9816614985466003,0.9861313104629517,0.9813961386680603,-0.014401018619537354,31.157503340568006
Mets_028,clip_0.15,0.9831908941268921,0.9882139563560486,0.9835745692253113,-0.03095376491546631,29.76544538742598
Mets_028,no_detail,0.9771409034729004,0.9835681915283203,0.980513334274292,-0.027057290077209473,28.701209606956457
Mets_028,no_expo_reduce,0.9826162457466125,0.9874131679534912,0.9845466017723083,-0.016830086708068848,31.587074924780275
Mets_028,no_contour_lock,0.977138876914978,0.9873876571655273,0.9909813404083252,-0.020389258861541748,30.72547213150528
Mets_028,strength_0.10,0.9811909794807434,0.9857550859451294,0.980842113494873,-0.011844217777252197,31.30225429615074
Mets_028,strength_1.00,0.9848485589027405,0.9901774525642395,0.9859964847564697,-0.04294848442077637,28.591112376439774
Mets_029,default,0.9776200652122498,0.9850698113441467,0.9819600582122803,-0.020656585693359375,32.82608128714408
Mets_029,no_clip,0.9692316055297852,0.9845616221427917,0.9686563611030579,-0.06612572073936462,26.496928386678682
Mets_029,clip_0.04,0.977264940738678,0.983018696308136,0.9803272485733032,-0.014686137437820435,33.67115991372743
Mets_029,clip_0.15,0.9751412272453308,0.9845616221427917,0.9830178618431091,-0.03118300437927246,31.125134711161564
Mets_029,no_detail,0.9699959754943848,0.9784639477729797,0.9788836240768433,-0.02664586901664734,30.826569810906335
Mets_029,no_expo_reduce,0.9784281253814697,0.9852181673049927,0.9853696227073669,-0.017774760723114014,33.89413892084144
Mets_029,no_contour_lock,0.9744008183479309,0.9850698113441467,0.9907318353652954,-0.02065172791481018,32.82608128714408
Mets_029,strength_0.10,0.9766836166381836,0.9820325374603271,0.9792365431785583,-0.01213875412940979,33.95981821902395
Mets_029,strength_1.00,0.970439612865448,0.9833685755729675,0.9878496527671814,-0.04321548342704773,29.307584238559027
Mets_030,default,0.9798427820205688,0.9848646521568298,0.9810886383056641,-0.02202555537223816,32.07110671410473
Mets_030,no_clip,0.9763030409812927,0.984279215335846,0.967157244682312,-0.08059477806091309,25.238230209957386
Mets_030,clip_0.04,0.9794390201568604,0.9842565655708313,0.979449450969696,-0.01582127809524536,32.765175584933615
Mets_030,clip_0.15,0.978917121887207,0.9843300580978394,0.9825709462165833,-0.03296974301338196,30.63554258656452
Mets_030,no_detail,0.9746440649032593,0.9814571142196655,0.9796971678733826,-0.029208630323410034,30.294818815183287
Mets_030,no_expo_reduce,0.9803428649902344,0.9851439595222473,0.9841607213020325,-0.018542826175689697,33.1084087944231
Mets_030,no_contour_lock,0.9755856394767761,0.9848646521568298,0.9912290573120117,-0.022010594606399536,32.07110752863113
Mets_030,strength_0.10,0.9789931178092957,0.9840397238731384,0.9784566760063171,-0.013173520565032959,33.00171026658875
Mets_030,strength_1.00,0.9780553579330444,0.9851611852645874,0.9867916107177734,-0.04545333981513977,29.039120875473913
Mets_031,default,0.9829085469245911,0.988153874874115,0.9817869663238525,-0.02087801694869995,29.439335630626232
Mets_031,no_clip,0.9832720756530762,0.9890455603599548,0.9685571789741516,-0.11075639724731445,22.455588573092882
Mets_031,clip_0.04,0.9822763800621033,0.9872148036956787,0.9808974266052246,-0.014538049697875977,29.785691138399095
Mets_031,clip_0.15,0.9834697246551514,0.9890455603599548,0.9829082489013672,-0.03205376863479614,28.64623540421598
Mets_031,no_detail,0.9779418706893921,0.9841709733009338,0.9805914163589478,-0.02673393487930298,27.535349433351502
Mets_031,no_expo_reduce,0.982999861240387,0.988153874874115,0.9849082827568054,-0.01661437749862671,30.406864813016583
Mets_031,no_contour_lock,0.9760222434997559,0.9881303310394287,0.9905123114585876,-0.02087801694869995,29.439335630626232
Mets_031,strength_0.10,0.9818974137306213,0.9868395924568176,0.9804192781448364,-0.011830031871795654,29.899753399511336
Mets_031,strength_1.00,0.9850060939788818,0.9917343258857727,0.9849618673324585,-0.04473835229873657,27.638106359581947
Mets_032,default,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,29.948238742755553
Mets_032,no_clip,0.9845291972160339,0.9870458841323853,0.9669345021247864,-0.1257234811782837,22.226590782656103
Mets_032,clip_0.04,0.9833875298500061,0.9849905967712402,0.9794155359268188,-0.017104744911193848,30.352145862901317
Mets_032,clip_0.15,0.9846901893615723,0.9870458841323853,0.9815313816070557,-0.03534907102584839,29.050636281964813
Mets_032,no_detail,0.979569673538208,0.9827353358268738,0.9771003127098083,-0.03114485740661621,27.854720643816762
Mets_032,no_expo_reduce,0.9841283559799194,0.9859408140182495,0.9831880331039429,-0.019361436367034912,30.851330251961922
Mets_032,no_contour_lock,0.976684033870697,0.9859408140182495,0.990363359451294,-0.023704230785369873,29.948238742755553
Mets_032,strength_0.10,0.9829815030097961,0.984503984451294,0.9788722991943359,-0.014288127422332764,30.487552680146884
Mets_032,strength_1.00,0.9864270091056824,0.9895748496055603,0.9839355945587158,-0.04858940839767456,27.947766954726966
Mets_033,default,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,30.08767109285495
Mets_033,no_clip,0.9860373139381409,0.9905979037284851,0.9697859287261963,-0.11961120367050171,22.362806136507384
Mets_033,clip_0.04,0.9851874709129333,0.9887948632240295,0.9804671406745911,-0.014499843120574951,30.491662392600194
Mets_033,clip_0.15,0.9862278699874878,0.9905979037284851,0.9826370477676392,-0.03227192163467407,29.18065131751403
Mets_033,no_detail,0.9819517135620117,0.9862836599349976,0.9780735969543457,-0.02778923511505127,28.013460059382993
Mets_033,no_expo_reduce,0.9858344197273254,0.9895846247673035,0.9840897917747498,-0.01713794469833374,30.988743612282622
Mets_033,no_contour_lock,0.9785574674606323,0.9895846247673035,0.9908756017684937,-0.020926356315612793,30.08767109285495
Mets_033,strength_0.10,0.9848173260688782,0.9881789684295654,0.9799038767814636,-0.011756837368011475,30.625335953055192
Mets_033,strength_1.00,0.9877858757972717,0.9929291605949402,0.9850698113441467,-0.04518234729766846,28.059727027325746
Mets_034,default,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,29.862991146419233
Mets_034,no_clip,0.9844202399253845,0.9916539788246155,0.9676184058189392,-0.10828730463981628,22.69812166513972
Mets_034,clip_0.04,0.9829696416854858,0.9897214770317078,0.9801144003868103,-0.016005277633666992,30.289519554754207
Mets_034,clip_0.15,0.9845933318138123,0.9916539788246155,0.9825058579444885,-0.033587872982025146,28.93336337931413
Mets_034,no_detail,0.9788954257965088,0.9875558614730835,0.978507399559021,-0.02961939573287964,27.8341810052601
Mets_034,no_expo_reduce,0.9838650226593018,0.9907469749450684,0.9840612411499023,-0.017439186573028564,30.892725497871773
Mets_034,no_contour_lock,0.976671040058136,0.9907228946685791,0.9906126856803894,-0.022378921508789062,29.862991146419233
Mets_034,strength_0.10,0.9824892282485962,0.9893168807029724,0.9795156121253967,-0.013279855251312256,30.435113551870806
Mets_034,strength_1.00,0.9863934516906738,0.9943616390228271,0.9850940704345703,-0.04627352952957153,27.806654278461505
Mets_035,default,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,31.933347488104758
Mets_035,no_clip,0.9779969453811646,0.9877585172653198,0.9672680497169495,-0.07610419392585754,25.63795082827143
Mets_035,clip_0.04,0.9793348908424377,0.9857738018035889,0.9788698554039001,-0.014691472053527832,32.566367578007004
Mets_035,clip_0.15,0.9798670411109924,0.9877840280532837,0.9817984104156494,-0.03155183792114258,30.58265526936164
Mets_035,no_detail,0.9747756719589233,0.9826012253761292,0.9792474508285522,-0.02683773636817932,30.108613977528258
Mets_035,no_expo_reduce,0.9804991483688354,0.9870956540107727,0.983572244644165,-0.01765918731689453,32.8838226589987
Mets_035,no_contour_lock,0.9759646654129028,0.987095296382904,0.990716278553009,-0.020799845457077026,31.933349460842308
Mets_035,strength_0.10,0.9787665605545044,0.9853770136833191,0.9779562950134277,-0.012082099914550781,32.77678394856637
Mets_035,strength_1.00,0.9801677465438843,0.9875956177711487,0.9857644438743591,-0.043793439865112305,29.057510398940828
Mets_036,default,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,30.918448615731094
Mets_036,no_clip,0.9794306755065918,0.9840805530548096,0.9680245518684387,-0.08725088834762573,24.456975378805453
Mets_036,clip_0.04,0.9780730605125427,0.9811547994613647,0.9798212647438049,-0.016091853380203247,31.41029823830703
Mets_036,clip_0.15,0.9801138639450073,0.9840805530548096,0.9824560880661011,-0.032908886671066284,29.838792755548198
Mets_036,no_detail,0.9720274209976196,0.9746909737586975,0.9812238216400146,-0.029671579599380493,28.95143070658872
Mets_036,no_expo_reduce,0.9794506430625916,0.9829556941986084,0.9843637347221375,-0.018096983432769775,31.914823200204786
Mets_036,no_contour_lock,0.9750480651855469,0.9828240275382996,0.9893823266029358,-0.02218887209892273,30.91845017736562
Mets_036,strength_0.10,0.9773937463760376,0.9802335500717163,0.9791584610939026,-0.013487040996551514,31.575602645025786
Mets_036,strength_1.00,0.9817026853561401,0.9862611293792725,0.9852629899978638,-0.045072734355926514,28.55530755011641
Mets_037,default,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,29.896991063599273
Mets_037,no_clip,0.9857021570205688,0.9896352291107178,0.9673806428909302,-0.12132018804550171,22.492864717504148
Mets_037,clip_0.04,0.9844375848770142,0.9883599281311035,0.9789787530899048,-0.020054280757904053,30.31475664494753
Mets_037,clip_0.15,0.9857921004295349,0.9896352291107178,0.9810147285461426,-0.03769659996032715,28.991442271517972
Mets_037,no_detail,0.9805107712745667,0.985931932926178,0.9756246209144592,-0.0353962779045105,27.684669058355816
Mets_037,no_expo_reduce,0.9851858615875244,0.9891701936721802,0.9830295443534851,-0.021012961864471436,30.93705217520972
Mets_037,no_contour_lock,0.9768504500389099,0.9891701936721802,0.9901743531227112,-0.02643972635269165,29.896991063599273
Mets_037,strength_0.10,0.9840127825737,0.9878197312355042,0.9784054160118103,-0.01732701063156128,30.45781092643736
Mets_037,strength_1.00,0.9875226616859436,0.9918026924133301,0.9834583401679993,-0.050464749336242676,27.902535090239038
Mets_038,default,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,31.630919891373214
Mets_038,no_clip,0.9874128103256226,0.9924236536026001,0.9661267399787903,-0.09830477833747864,24.14712992557515
Mets_038,clip_0.04,0.9875687956809998,0.9903439879417419,0.9775524139404297,-0.01722782850265503,32.28508243886767
Mets_038,clip_0.15,0.9881644248962402,0.9924236536026001,0.980330228805542,-0.03461238741874695,30.304066287279937
Mets_038,no_detail,0.9852003455162048,0.9898350834846497,0.9749659299850464,-0.03141358494758606,29.572474475475573
Mets_038,no_expo_reduce,0.9882355332374573,0.9917149543762207,0.9823269248008728,-0.019843697547912598,32.68717061664523
Mets_038,no_contour_lock,0.9813101887702942,0.9916636943817139,0.9904687404632568,-0.023506462574005127,31.630919891373214
Mets_038,strength_0.10,0.9871600866317749,0.9899385571479797,0.9766457080841064,-0.014543890953063965,32.51470825328557
Mets_038,strength_1.00,0.9893208146095276,0.995051920413971,0.984417736530304,-0.04726976156234741,28.834015888125464
Mets_039,default,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,29.48176148670346
Mets_039,no_clip,0.9871037602424622,0.9906615018844604,0.9713325500488281,-0.09443780779838562,23.161181090931358
Mets_039,clip_0.04,0.9859254360198975,0.9889159798622131,0.9796723127365112,-0.012934684753417969,29.839716026361994
Mets_039,clip_0.15,0.9873064160346985,0.9906615018844604,0.9825214743614197,-0.029731452465057373,28.661573279176803
Mets_039,no_detail,0.9831056594848633,0.9875708222389221,0.9786068797111511,-0.02569448947906494,27.612692618472575
Mets_039,no_expo_reduce,0.9867225289344788,0.990220844745636,0.9838101863861084,-0.014852762222290039,30.442937699886976
Mets_039,no_contour_lock,0.9794078469276428,0.990220844745636,0.9908902645111084,-0.019020795822143555,29.48176148670346
Mets_039,strength_0.10,0.9854758381843567,0.9883642792701721,0.9789881706237793,-0.010327041149139404,29.95622611873533
Mets_039,strength_1.00,0.9890657067298889,0.9931483864784241,0.9853748083114624,-0.04180938005447388,27.63548034690428
Mets_040,default,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,32.114741887936574
Mets_040,no_clip,0.98443204164505,0.9917404055595398,0.9697960019111633,-0.08022451400756836,25.183274296683283
Mets_040,clip_0.04,0.9850489497184753,0.9892880916595459,0.9797061085700989,-0.01449635624885559,32.830892517136505
Mets_040,clip_0.15,0.9856623411178589,0.9917661547660828,0.9822105169296265,-0.03139498829841614,30.652832171918135
Mets_040,no_detail,0.9814093708992004,0.9868757724761963,0.9774916172027588,-0.027188271284103394,30.0237192684169
Mets_040,no_expo_reduce,0.9859583377838135,0.9908586740493774,0.9838532209396362,-0.017392069101333618,33.122862743370575
Mets_040,no_contour_lock,0.9810323119163513,0.9907559752464294,0.9910123348236084,-0.020601749420166016,32.114741887936574
Mets_040,strength_0.10,0.9845624566078186,0.9887329936027527,0.9788249731063843,-0.011887609958648682,33.0779088926697
Mets_040,strength_1.00,0.9862360954284668,0.9930028319358826,0.9861358404159546,-0.04370015859603882,29.037116642343715
Mets_041,default,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,30.49563516896661
Mets_041,no_clip,0.9854779839515686,0.9907990097999573,0.9710339903831482,-0.09259381890296936,23.86239659711045
Mets_041,clip_0.04,0.9841504096984863,0.9891058802604675,0.9807573556900024,-0.014127373695373535,30.916457676162917
Mets_041,clip_0.15,0.9856202602386475,0.9907990097999573,0.9827566146850586,-0.02995055913925171,29.56534591349863
Mets_041,no_detail,0.9800623655319214,0.9874120354652405,0.9788413047790527,-0.026754260063171387,28.377239457229276
Mets_041,no_expo_reduce,0.9850083589553833,0.9897670149803162,0.9843565225601196,-0.016413390636444092,31.38092329166801
Mets_041,no_contour_lock,0.9781357645988464,0.9897421598434448,0.9910458326339722,-0.01985955238342285,30.49563516896661
Mets_041,strength_0.10,0.9836841821670532,0.988517165184021,0.9802120327949524,-0.0116768479347229,31.057568289812036
Mets_041,strength_1.00,0.9872357845306396,0.9928943514823914,0.985163688659668,-0.04139256477355957,28.43276122118472
Mets_042,default,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,30.492311009436563
Mets_042,no_clip,0.9876300096511841,0.991658627986908,0.9690027236938477,-0.10042724013328552,23.598716926565327
Mets_042,clip_0.04,0.9866832494735718,0.989811897277832,0.9791723489761353,-0.016897857189178467,30.94735802347096
Mets_042,clip_0.15,0.987872302532196,0.991658627986908,0.9816398620605469,-0.033367693424224854,29.499600393320794
Mets_042,no_detail,0.983618974685669,0.9876108169555664,0.9764052629470825,-0.03155648708343506,28.3851932468113
Mets_042,no_expo_reduce,0.9874094724655151,0.9910830855369568,0.983113169670105,-0.018666505813598633,31.448364581423924
Mets_042,no_contour_lock,0.9804195165634155,0.9910629987716675,0.9902535080909729,-0.022858738899230957,30.492311009436563
Mets_042,strength_0.10,0.9862660765647888,0.9892572164535522,0.9785106182098389,-0.01435244083404541,31.100978366264886
Mets_042,strength_1.00,0.989556610584259,0.9942947030067444,0.9844943881034851,-0.04528611898422241,28.31413570991144
Mets_043,default,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,30.264182452425302
Mets_043,no_clip,0.9829952716827393,0.9883624315261841,0.9707127809524536,-0.07984313368797302,24.54037880131461
Mets_043,clip_0.04,0.9823995232582092,0.9863594770431519,0.9812924265861511,-0.013801425695419312,30.68001959244544
Mets_043,clip_0.15,0.9835746884346008,0.9883624315261841,0.9835100173950195,-0.029756218194961548,29.334598200647463
Mets_043,no_detail,0.9792460799217224,0.9843169450759888,0.9835081696510315,-0.02626386284828186,28.64987806420221
Mets_043,no_expo_reduce,0.9833065867424011,0.9875534772872925,0.9848248958587646,-0.016053438186645508,31.14553258011423
Mets_043,no_contour_lock,0.9777926206588745,0.9875534772872925,0.9915019869804382,-0.01958867907524109,30.264182452425302
Mets_043,strength_0.10,0.9819170236587524,0.9859259724617004,0.9807037711143494,-0.01132860779762268,30.817209926833552
Mets_043,strength_1.00,0.9851590991020203,0.9908990263938904,0.9859760403633118,-0.041262537240982056,28.20435907205504
Mets_044,default,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,30.731440826504503
Mets_044,no_clip,0.9864629507064819,0.9914431571960449,0.9697647094726562,-0.10240307450294495,23.364581544028656
Mets_044,clip_0.04,0.9855170249938965,0.9895758628845215,0.9809207916259766,-0.014409899711608887,31.18330768996686
Mets_044,clip_0.15,0.9866748452186584,0.9914431571960449,0.9829568266868591,-0.03134918212890625,29.729408016357254
Mets_044,no_detail,0.9820311665534973,0.9870691299438477,0.9786285161972046,-0.026041626930236816,28.686005565140007
Mets_044,no_expo_reduce,0.9862239956855774,0.9906489253044128,0.9841927289962769,-0.017004787921905518,31.632120497163314
Mets_044,no_contour_lock,0.9795214533805847,0.9906489253044128,0.9914197325706482,-0.020542562007904053,30.731440826504503
Mets_044,strength_0.10,0.9851213693618774,0.9890402555465698,0.9803457856178284,-0.011790156364440918,31.3324697598128
Mets_044,strength_1.00,0.9881775975227356,0.9936405420303345,0.9854397177696228,-0.04360896348953247,28.516038262479615
Mets_045,default,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,31.17716400427097
Mets_045,no_clip,0.9871478080749512,0.9932800531387329,0.9665824174880981,-0.08622238039970398,24.474241939454814
Mets_045,clip_0.04,0.9872532486915588,0.9915338158607483,0.978456974029541,-0.015394538640975952,31.726939331578528
Mets_045,clip_0.15,0.9878563284873962,0.9932800531387329,0.9812272191047668,-0.03174746036529541,30.004380370899103
Mets_045,no_detail,0.9847821593284607,0.9906706809997559,0.9775169491767883,-0.028932034969329834,29.236988067926994
Mets_045,no_expo_reduce,0.9879398941993713,0.9925821423530579,0.9833661913871765,-0.01781022548675537,32.194848217754966
Mets_045,no_contour_lock,0.982150137424469,0.9925821423530579,0.9905055165290833,-0.021311193704605103,31.17716400427097
Mets_045,strength_0.10,0.9868394732475281,0.9907418489456177,0.977654755115509,-0.012869983911514282,31.912772912707613
Mets_045,strength_1.00,0.9890686273574829,0.9951764941215515,0.984711229801178,-0.043593138456344604,28.647757868880838
Mets_046,default,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,30.546051271020005
Mets_046,no_clip,0.9846717119216919,0.988910973072052,0.9642971754074097,-0.10839107632637024,23.137700755331814
Mets_046,clip_0.04,0.983883261680603,0.9869074821472168,0.9789620637893677,-0.017915785312652588,31.033801155118866
Mets_046,clip_0.15,0.9851077198982239,0.988910973072052,0.9813369512557983,-0.03541368246078491,29.4991885992401
Mets_046,no_detail,0.9798924326896667,0.9838194251060486,0.978567898273468,-0.03253734111785889,28.663205930576186
Mets_046,no_expo_reduce,0.9847339987754822,0.9879459142684937,0.9836661219596863,-0.019849419593811035,31.57517137042854
Mets_046,no_contour_lock,0.9785312414169312,0.9878969192504883,0.9903029799461365,-0.024244070053100586,30.546051271020005
Mets_046,strength_0.10,0.9834352135658264,0.9860870242118835,0.9783342480659485,-0.015213727951049805,31.200990353928717
Mets_046,strength_1.00,0.9866694211959839,0.9911876916885376,0.9841288924217224,-0.048113107681274414,28.258640173009933
Mets_047,default,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,32.2695645123102
Mets_047,no_clip,0.9718411564826965,0.9824404716491699,0.9706367254257202,-0.0638534426689148,26.446545546812526
Mets_047,clip_0.04,0.9748696684837341,0.9809158444404602,0.9822194576263428,-0.012364983558654785,32.932868570867086
Mets_047,clip_0.15,0.9752106070518494,0.9825522899627686,0.9843933582305908,-0.028340637683868408,30.84600083035022
Mets_047,no_detail,0.9682180285453796,0.9764758348464966,0.9822107553482056,-0.023246824741363525,30.40954939629573
Mets_047,no_expo_reduce,0.9764845371246338,0.9829279184341431,0.9859952926635742,-0.015694230794906616,33.13304017696736
Mets_047,no_contour_lock,0.9723946452140808,0.9826489686965942,0.9917700886726379,-0.018169790506362915,32.2695645123102
Mets_047,strength_0.10,0.9741363525390625,0.9799116253852844,0.9814331531524658,-0.009885817766189575,33.152063325719865
Mets_047,strength_1.00,0.9745186567306519,0.9836056232452393,0.9878575205802917,-0.04005751013755798,29.25999104095887
Mets_048,default,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,30.852545193345115
Mets_048,no_clip,0.9888160824775696,0.992955207824707,0.9708609580993652,-0.09744179248809814,23.615279853021587
Mets_048,clip_0.04,0.9882044196128845,0.9917433857917786,0.9797109365463257,-0.01231461763381958,31.303934274637484
Mets_048,clip_0.15,0.989029586315155,0.992955207824707,0.981786847114563,-0.02824944257736206,29.8599666740312
Mets_048,no_detail,0.9859645366668701,0.9902647137641907,0.9759087562561035,-0.023298799991607666,28.6637760540372
Mets_048,no_expo_reduce,0.9887341856956482,0.9923716187477112,0.9829356074333191,-0.015246570110321045,31.696520341227938
Mets_048,no_contour_lock,0.981276273727417,0.9923263192176819,0.9912014007568359,-0.018080592155456543,30.852545193345115
Mets_048,strength_0.10,0.987881600856781,0.9912502765655518,0.9791072010993958,-0.00985187292098999,31.453881149048577
Mets_048,strength_1.00,0.9903223514556885,0.9950048923492432,0.984395444393158,-0.039786696434020996,28.66488938567813
Mets_049,default,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,31.081074179598808
Mets_049,no_clip,0.9826599359512329,0.9890724420547485,0.9647260308265686,-0.08648055791854858,24.639561334975717
Mets_049,clip_0.04,0.9838018417358398,0.987285852432251,0.9791045784950256,-0.01986292004585266,31.691830727725655
Mets_049,clip_0.15,0.9842385649681091,0.9891154766082764,0.9818430542945862,-0.03666263818740845,29.83160478057211
Mets_049,no_detail,0.9798391461372375,0.9855038523674011,0.9782990217208862,-0.03519245982170105,29.051138510823904
Mets_049,no_expo_reduce,0.9846763610839844,0.9883828163146973,0.9843557476997375,-0.021244406700134277,32.3400279756132
Mets_049,no_contour_lock,0.9783334136009216,0.9883183836936951,0.9907754063606262,-0.02579239010810852,31.081074179598808
Mets_049,strength_0.10,0.9832888841629028,0.9865686893463135,0.9782356023788452,-0.01726439595222473,31.90622907611662
Mets_049,strength_1.00,0.9845643043518066,0.9904369115829468,0.9856587648391724,-0.048835188150405884,28.428307756403605
Mets_050,default,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,31.24880897724426
Mets_050,no_clip,0.9812614321708679,0.9897177815437317,0.962295413017273,-0.09289354085922241,24.108697717697062
Mets_050,clip_0.04,0.9822929501533508,0.9878672361373901,0.9783350229263306,-0.01837596297264099,31.884273048177537
Mets_050,clip_0.15,0.9827143549919128,0.9897668957710266,0.9812728762626648,-0.03636088967323303,29.947523880744043
Mets_050,no_detail,0.9776367545127869,0.9846281409263611,0.9776926636695862,-0.03263038396835327,29.200217357480618
Mets_050,no_expo_reduce,0.9831923842430115,0.9893648028373718,0.9840513467788696,-0.020191878080368042,32.47723342121906
Mets_050,no_contour_lock,0.9783833026885986,0.9892668128013611,0.9894105792045593,-0.02489367127418518,31.24880897724426
Mets_050,strength_0.10,0.9818217754364014,0.9873129725456238,0.9774714112281799,-0.01559111475944519,32.1069812298482
Mets_050,strength_1.00,0.9833142161369324,0.9906198978424072,0.9850847721099854,-0.04938969016075134,28.483575088869305
Mets_051,default,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,30.703315000663874
Mets_051,no_clip,0.9881802201271057,0.9910181760787964,0.9647752642631531,-0.11327064037322998,22.867418129227314
Mets_051,clip_0.04,0.9875178337097168,0.9892443418502808,0.9771802425384521,-0.0170477032661438,31.19814605211859
Mets_051,clip_0.15,0.9883819222450256,0.9910181760787964,0.9796962738037109,-0.03379511833190918,29.648717154092417
Mets_051,no_detail,0.9850502014160156,0.9870055913925171,0.9751911163330078,-0.03166794776916504,28.644529929879216
Mets_051,no_expo_reduce,0.9880966544151306,0.9903537034988403,0.9812086820602417,-0.019140422344207764,31.680036682310295
Mets_051,no_contour_lock,0.9798072576522827,0.9903287887573242,0.9901338815689087,-0.02310854196548462,30.703315000663874
Mets_051,strength_0.10,0.9871749877929688,0.9888015389442444,0.9765104055404663,-0.014461338520050049,31.36823559361636
Mets_051,strength_1.00,0.989851713180542,0.9940428733825684,0.9826439023017883,-0.045891404151916504,28.416604990394458
