case,brain_voxels,core_voxels,seg_voxels,segmax_voxels,core_brain_frac,seg_brain_frac,segmax_brain_frac,recall_core_vs_seg,precision_core_vs_seg,paper_signed_change_core,paper_ratio_core,paper_abschange_core,texture_corr_core,signed_change_seg,abschange_seg,abschange_outside_seg,ratio_seg,texture_corr_seg,signed_change_segmax,abschange_segmax,abschange_outside_segmax,ratio_segmax,texture_corr_segmax
Mets_076,42898,9293,60,159,0.21663014592754906,0.0013986666045037064,0.003706466501934822,0.7833333333333333,0.005057570214139675,-0.023336652666330338,0.7297016402120168,0.028784368187189102,0.9890338182449341,-0.07218118011951447,0.07242348790168762,0.022619804367423058,0.31232691248077776,0.9957042932510376,-0.04586431011557579,0.05009644106030464,0.022587500512599945,0.4508803426856165,0.9949851036071777
Mets_077,45038,11799,483,935,0.2619787734801723,0.010724277276966118,0.02076024690261557,0.94824016563147,0.03881684888549877,-0.024953003972768784,0.44408492493185664,0.02779136784374714,0.9878240823745728,-0.0490587055683136,0.05077685788273811,0.016017809510231018,0.31545491741970044,0.9924895167350769,-0.02814004197716713,0.03420824557542801,0.016011381521821022,0.4680562026052016,0.9903728365898132
Mets_078,37627,9006,0,6,0.23934940335397453,0.0,0.00015945996226114227,0.0,0.0,-0.017807673662900925,0.7597748235433452,0.02412559650838375,0.9905805587768555,nan,nan,0.01971718855202198,nan,nan,-0.03344021365046501,0.03344021365046501,0.019714999943971634,0.5895596287165911,0.9808169603347778
Mets_079,49536,11702,79,258,0.23623223514211886,0.0015947997416020671,0.005208333333333333,0.5316455696202531,0.0035891300632370535,-0.020318131893873215,0.6501257619686549,0.029777269810438156,0.9926518201828003,-0.04276701435446739,0.0443904809653759,0.02178405597805977,0.49073710183611435,0.9927767515182495,-0.026797670871019363,0.03250925987958908,0.02176414430141449,0.6694752320423971,0.9914934635162354
Mets_080,42978,10767,29,142,0.2505235236632696,0.0006747638326585695,0.003304016008190237,0.3448275862068966,0.0009287638153617535,-0.018566139042377472,0.7119229310106083,0.026458946987986565,0.9907533526420593,-0.053910721093416214,0.053910721093416214,0.02072388119995594,0.38441112972771607,0.9964000582695007,-0.02741471491754055,0.03162387013435364,0.020709732547402382,0.6548765998411115,0.9932648539543152
Mets_081,45926,10115,0,9,0.2202456125070766,0.0,0.00019596742585899056,0.0,0.0,-0.023612134158611298,0.6624480544676588,0.03176898881793022,0.9901317358016968,nan,nan,0.02340760827064514,nan,nan,-0.012440134771168232,0.02611563354730606,0.02340707555413246,0.8962859549906267,0.997919499874115
Mets_082,41620,9574,19,157,0.2300336376741951,0.0004565112926477655,0.0037722248918789043,0.0,0.0,-0.021890325471758842,0.6689515143942167,0.029902677983045578,0.9894282221794128,-0.05841119587421417,0.05841119587421417,0.02226409502327442,0.3811614312985327,0.9964616894721985,-0.014115388505160809,0.02164032869040966,0.022283023223280907,1.0296989265766592,0.9947498440742493
Mets_083,41994,10423,579,2442,0.24820212411296852,0.013787683954850694,0.05815116445206458,0.1001727115716753,0.0055646167130384725,-0.017315849661827087,0.8124235500499519,0.024429721757769585,0.9921624064445496,-0.04546979069709778,0.046874843537807465,0.020622696727514267,0.43995233201964257,0.9960970878601074,-0.020248834043741226,0.02687835693359375,0.020620767027139664,0.7671885256262418,0.9945783615112305
Mets_084,44777,10796,339,828,0.24110592491680996,0.007570851106594904,0.018491636331152153,0.8171091445427728,0.025657650981845127,-0.02200808934867382,0.5934223290579251,0.026234140619635582,0.9893712401390076,-0.06373792886734009,0.06451982259750366,0.017786849290132523,0.27568038122319194,0.9910429120063782,-0.03079172410070896,0.03808164224028587,0.017763352021574974,0.4664544640562651,0.9921314716339111
Mets_085,38235,9860,0,13,0.25787890676082126,0.0,0.0003400026154047339,0.0,0.0,-0.0224310215562582,0.5336471899912342,0.03532412648200989,0.9922111630439758,nan,nan,0.023098791018128395,nan,nan,-0.022868100553750992,0.031181611120700836,0.02309603989124298,0.7406942444968788,0.9968633651733398
Mets_086,48168,12368,703,1036,0.25676797874107293,0.01459475170237502,0.021508055140342135,0.5049786628733998,0.028703104786545926,-0.018900249153375626,0.6534105877476916,0.026641175150871277,0.9891947507858276,-0.015676630660891533,0.02014766074717045,0.01977303810417652,0.9814061469619226,0.9900428056716919,-0.01631409116089344,0.020760536193847656,0.01975524239242077,0.9515766937789977,0.9887502789497375
Mets_087,42330,11325,9,44,0.2675407512402551,0.00021261516654854713,0.0010394519253484526,0.6666666666666666,0.0005298013245033113,-0.017000209540128708,0.785636092776456,0.02435882017016411,0.9897386431694031,-0.06397362798452377,0.06397362798452377,0.02052493393421173,0.3208342965819765,0.9926421642303467,-0.03213569149374962,0.0377161018550396,0.02051629312336445,0.5439664258575301,0.9965161681175232
Mets_088,38763,9780,2,305,0.2523024533704822,5.159559373629492e-05,0.007868328044784975,0.0,0.0,-0.018330711871385574,0.7276129992189703,0.029233593493700027,0.9912030696868896,-0.05373324453830719,0.05373324453830719,0.023278219625353813,0.43321820272286815,nan,-0.015613903291523457,0.01788249798119068,0.023322593420743942,1.3042133959850188,0.9916830062866211
Mets_089,47962,11360,32,85,0.23685417622284308,0.0006671948625995579,0.001772236353780076,0.0,0.0,-0.02221555821597576,0.670411312288431,0.024514630436897278,0.9878664016723633,-0.034097421914339066,0.03472590446472168,0.01833767257630825,0.5280689692312446,0.9980564713478088,-0.012325362302362919,0.02128094807267189,0.018343400210142136,0.8619634871295029,0.9962209463119507
Mets_090,48037,11544,3,38,0.2403147573745238,6.24518600245644e-05,0.0007910568936444824,0.0,0.0,-0.024687081575393677,0.6606885351207615,0.03282416611909866,0.9908652305603027,-0.12383661419153214,0.12383661419153214,0.024356871843338013,0.19668554411271622,0.9820533990859985,-0.032853372395038605,0.03686511516571045,0.024353189393877983,0.6606025583918357,0.9952654242515564
Mets_091,36008,8046,1,14,0.22345034436791825,2.7771606309708954e-05,0.00038880248833592535,0.0,0.0,-0.022050300613045692,0.7499488713007758,0.02595674619078636,0.9879980087280273,-0.09419780969619751,0.09419780969619751,0.020914506167173386,0.2220275209649343,nan,-0.044050998985767365,0.04742690548300743,0.0209062322974205,0.44080953805664147,0.9959276914596558
Mets_092,38881,9552,72,321,0.2456726936035596,0.001851804223142409,0.008255960494843239,0.1388888888888889,0.0010469011725293131,-0.021670227870345116,0.6356001020461622,0.029438383877277374,0.9900540709495544,-0.06400623917579651,0.06439561396837234,0.02126658707857132,0.33024899939639246,0.9968215227127075,-0.028128869831562042,0.03531276434659958,0.021229639649391174,0.601188834751632,0.9953787922859192
Mets_093,44112,8520,7,39,0.19314472252448314,0.00015868697859992747,0.0008841131664853101,0.0,0.0,-0.021685020998120308,0.7643684264458412,0.030955931171774864,0.9890901446342468,-0.07067478448152542,0.07067478448152542,0.02506333403289318,0.3546290832969544,0.9991222023963928,-0.025076119229197502,0.028088783845305443,0.025067901238799095,0.8924523531120684,0.9983079433441162
Mets_094,44250,10056,6,58,0.2272542372881356,0.00013559322033898305,0.0013107344632768362,0.16666666666666666,9.94431185361973e-05,-0.023916151374578476,0.6278167610269104,0.02904108166694641,0.9876863360404968,-0.06641776859760284,0.06641776859760284,0.020682988688349724,0.31140746106149997,0.9967290759086609,-0.034878410398960114,0.03596587851643562,0.02066913992166519,0.574687475303011,0.9957727789878845
Mets_095,40939,10077,34,247,0.24614670607489192,0.0008305039204670364,0.006033366716334058,0.029411764705882353,9.92358836955443e-05,-0.02333664894104004,0.5742699770210974,0.027288487181067467,0.9889991283416748,-0.02498055249452591,0.02648872882127762,0.01852472871541977,0.6993438167761149,0.9966803193092346,-0.015910351648926735,0.02013663575053215,0.018517956137657166,0.9196151912897264,0.993663489818573
Mets_096,47845,13480,6,31,0.2817431288535897,0.0001254049534956631,0.0006479255930609259,1.0,0.00044510385756676556,-0.02220546454191208,0.5192112606827886,0.02669356018304825,0.990032970905304,-0.06558629125356674,0.06558629125356674,0.017472051084041595,0.2663979125834688,0.9995768070220947,-0.028080608695745468,0.03160180151462555,0.017468927428126335,0.5527826450033738,0.9967513084411621
Mets_097,48501,9882,2,68,0.2037483763221377,4.123626316983155e-05,0.0014020329477742728,1.0,0.00020238818053025704,-0.019177567213773727,0.8072003058402019,0.026183228939771652,0.9927929043769836,-0.0551840215921402,0.0551840215921402,0.022162294015288353,0.4016070843674232,nan,-0.023765362799167633,0.026228167116642,0.022157950326800346,0.8448150504859692,0.9936912655830383
Mets_098,43078,10433,9,77,0.2421885881424393,0.0002089233483448628,0.0017874553136171597,0.6666666666666666,0.0005750982459503498,-0.027383513748645782,0.29806850731207407,0.032003190368413925,0.9881430268287659,-0.04726117104291916,0.04726117104291916,0.014984006993472576,0.3170468835794439,0.9933450222015381,-0.02657097578048706,0.02871483564376831,0.014966175891458988,0.5212001237662297,0.9902600049972534
Mets_099,43975,10907,208,438,0.24802728823194997,0.00472996020466174,0.009960204661739625,0.0,0.0,-0.019363878294825554,0.7167643535570253,0.024444857612252235,0.9894853234291077,-0.0025023093912750483,0.017038045451045036,0.01924891583621502,1.1297607986504332,0.993611216545105,-0.006086934823542833,0.016888447105884552,0.019262099638581276,1.1405488922584042,0.9939374923706055
Mets_100,41831,9641,118,473,0.23047500657407186,0.0028208744710860366,0.011307403600200808,0.22033898305084745,0.0026968156830204336,-0.02390948310494423,0.6539865892217758,0.02842695452272892,0.9876285791397095,-0.042516499757766724,0.051406875252723694,0.02077140472829342,0.40405888562917247,0.9961602687835693,-0.022901466116309166,0.030544722452759743,0.02074703946709633,0.6792348334211763,0.9931707382202148
Mets_101,40076,10008,11,565,0.24972552150913266,0.000274478490867352,0.014098213394550354,0.2727272727272727,0.00029976019184652276,-0.022503826767206192,0.548080740575944,0.029922809451818466,0.9907265901565552,-0.048176124691963196,0.048176124691963196,0.019769281148910522,0.41035432541149286,0.998603880405426,-0.019797353073954582,0.022975148633122444,0.019728349521756172,0.8586821281022975,0.9900151491165161
Mets_102,51839,12022,109,377,0.2319103377765775,0.002102664017438608,0.007272516830957388,0.27522935779816515,0.002495425054067543,-0.02488253079354763,0.5993960112949375,0.030871761962771416,0.989919126033783,-0.04691896215081215,0.04882749170064926,0.021314676851034164,0.4365302436936514,0.9944347143173218,-0.02186073549091816,0.02814965322613716,0.02132287807762623,0.7574827976149908,0.9935528039932251
Mets_103,52900,11711,52,294,0.22137996219281664,0.0009829867674858222,0.00555765595463138,0.0,0.0,-0.020784752443432808,0.7361644768561575,0.02827949821949005,0.9887493252754211,-0.05820489674806595,0.05820489674806595,0.02243494801223278,0.3854477761439935,0.9928982257843018,-0.02555638551712036,0.030896371230483055,0.022421738132834435,0.7257078174511524,0.9918583631515503
Mets_104,42567,9847,1,11,0.23132943359879718,2.3492376723753143e-05,0.00025841614396128454,0.0,0.0,-0.020026586949825287,0.716515272688208,0.023407023400068283,0.9904024004936218,-0.05629563331604004,0.05629563331604004,0.018305592238903046,0.325168954688486,nan,-0.02375618927180767,0.026801835745573044,0.018304284662008286,0.6829489157298365,0.9980821013450623
Mets_105,42735,9651,109,426,0.22583362583362585,0.0025506025506025504,0.009968409968409968,0.6146788990825688,0.006942285773494975,-0.023245781660079956,0.5720241090243897,0.031754788011312485,0.9884302616119385,-0.019606633111834526,0.026742899790406227,0.021219560876488686,0.7934652204059416,0.9867432713508606,-0.02245718613266945,0.028311077505350113,0.021162385120987892,0.747494867229575,0.9879419803619385
