case,variant,soft_iou,hard_iou,tex_corr,lesion_change,resid_mean_abs,psnr_brain_target
Mets_031,identity,0.9814801812171936,0.9864659309387207,0.9798508286476135,-0.00822669267654419,0.0,30.02503508829367
Mets_031,noise,0.980178713798523,0.9850183725357056,0.9690724015235901,-0.011348545551300049,0.464963436126709,29.39589901374476
Mets_031,mean_latent,0.9829085469245911,0.988153874874115,0.9817869663238525,-0.02087801694869995,0.0696001946926117,29.439335630626232
Mets_032,dit_seedA,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,0.06505676358938217,29.948238742755553
Mets_032,dit_seedB,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,0.06504931300878525,29.948238742755553
Mets_032,frozen,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,0.06505223363637924,29.948238742755553
Mets_032,shuffled,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,0.0650569498538971,29.948238742755553
Mets_032,identity,0.9825388789176941,0.9837102293968201,0.9782475829124451,-0.010542750358581543,0.0,30.640005729498455
Mets_032,noise,0.9811804294586182,0.9822045564651489,0.967359185218811,-0.014927685260772705,0.46769291162490845,30.002582079789207
Mets_032,mean_latent,0.9840646982192993,0.9859408140182495,0.9803848266601562,-0.023704230785369873,0.06503911316394806,29.948238742755553
Mets_033,dit_seedA,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,0.06946977972984314,30.08767109285495
Mets_033,dit_seedB,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,0.06946228444576263,30.08767109285495
Mets_033,frozen,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,0.06946523487567902,30.08767109285495
Mets_033,shuffled,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,0.06946970522403717,30.08767109285495
Mets_033,identity,0.984420657157898,0.9874894022941589,0.9792525172233582,-0.008108317852020264,0.0,30.77396742527705
Mets_033,noise,0.9831705093383789,0.9859673380851746,0.9681805968284607,-0.012220501899719238,0.4659470319747925,30.142468091318744
Mets_033,mean_latent,0.985767662525177,0.9895846247673035,0.9814701080322266,-0.020926356315612793,0.06945204734802246,30.08767109285495
Mets_034,dit_seedA,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,0.06697994470596313,29.862991146419233
Mets_034,dit_seedB,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,0.06697243452072144,29.862991146419233
Mets_034,frozen,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,0.06697557121515274,29.862991146419233
Mets_034,shuffled,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,0.06697987765073776,29.862991146419233
Mets_034,identity,0.9819395542144775,0.9884609580039978,0.9788109660148621,-0.00965207815170288,0.0,30.600225392398272
Mets_034,noise,0.9803453683853149,0.986706018447876,0.9667630195617676,-0.011954426765441895,0.464176744222641,29.971570453306654
Mets_034,mean_latent,0.9837939143180847,0.9907228946685791,0.9812086224555969,-0.022378921508789062,0.06696215271949768,29.862991146419233
Mets_035,dit_seedA,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,0.049647219479084015,31.933347488104758
Mets_035,dit_seedB,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,0.04963986575603485,31.933347488104758
Mets_035,frozen,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,0.049642834812402725,31.933347488104758
Mets_035,shuffled,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,0.04964735731482506,31.933347488104758
Mets_035,identity,0.9781111478805542,0.9844562411308289,0.9769343137741089,-0.008612006902694702,0.0,33.00788170359079
Mets_035,noise,0.9757136106491089,0.9816826581954956,0.9563968777656555,-0.006762444972991943,0.4673950672149658,32.38161146204037
Mets_035,mean_latent,0.9800898432731628,0.987095296382904,0.980388879776001,-0.020799845457077026,0.049629561603069305,31.933347488104758
Mets_036,dit_seedA,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,0.06277258694171906,30.918448615731094
Mets_036,dit_seedB,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,0.06276498734951019,30.918448615731094
Mets_036,frozen,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,0.06276801228523254,30.918448615731094
Mets_036,shuffled,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,0.06277237832546234,30.918448615731094
Mets_036,identity,0.9765626192092896,0.9792981743812561,0.9783766865730286,-0.01002153754234314,0.0,31.757437623021296
Mets_036,noise,0.9739952683448792,0.9767472147941589,0.9626957178115845,-0.009773433208465576,0.4616866409778595,31.141745063450475
Mets_036,mean_latent,0.9792547225952148,0.9828240275382996,0.9810340404510498,-0.02218887209892273,0.06275471299886703,30.918448615731094
Mets_037,dit_seedA,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,0.06957617402076721,29.896991063599273
Mets_037,dit_seedB,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,0.06956858932971954,29.896991063599273
Mets_037,frozen,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,0.06957157701253891,29.896991063599273
Mets_037,shuffled,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,0.0695762038230896,29.896991063599273
Mets_037,identity,0.9835452437400818,0.9874518513679504,0.9777555465698242,-0.013698756694793701,0.0,30.623531828206293
Mets_037,noise,0.9821637868881226,0.9858843684196472,0.966783344745636,-0.017486870288848877,0.4652407169342041,29.98093814642686
Mets_037,mean_latent,0.9851380586624146,0.9891701936721802,0.9799588322639465,-0.02643972635269165,0.06955832988023758,29.896991063599273
Mets_038,dit_seedA,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,0.05866333842277527,31.630919891373214
Mets_038,dit_seedB,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,0.05865587294101715,31.630919891373214
Mets_038,frozen,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,0.058658868074417114,31.630919891373214
Mets_038,shuffled,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,0.058663368225097656,31.630919891373214
Mets_038,identity,0.9867300987243652,0.9895350933074951,0.9756633639335632,-0.010974884033203125,0.0,32.78453341186096
Mets_038,noise,0.9852042198181152,0.9875657558441162,0.9584133625030518,-0.011838793754577637,0.4657180607318878,32.16493855538574
Mets_038,mean_latent,0.9881109595298767,0.9916636943817139,0.979011595249176,-0.02351558208465576,0.05864553153514862,31.630919891373214
Mets_039,dit_seedA,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,0.07533097267150879,29.48176148670346
Mets_039,dit_seedB,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,0.07532335817813873,29.48176148670346
Mets_039,frozen,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,0.07532646507024765,29.48176148670346
Mets_039,shuffled,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,0.07533085346221924,29.48176148670346
Mets_039,identity,0.984973669052124,0.9877686500549316,0.9781652688980103,-0.006856322288513184,0.0,30.08405204802585
Mets_039,noise,0.9834611415863037,0.9861411452293396,0.9657803773880005,-0.008298158645629883,0.4603651165962219,29.509801371783496
Mets_039,mean_latent,0.9866713881492615,0.990220844745636,0.9809481501579285,-0.019030094146728516,0.07531304657459259,29.48176148670346
Mets_040,dit_seedA,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,0.05249704793095589,32.114741887936574
Mets_040,dit_seedB,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,0.05248962715268135,32.114741887936574
Mets_040,frozen,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,0.052492596209049225,32.114741887936574
Mets_040,shuffled,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,0.05249718204140663,32.114741887936574
Mets_040,identity,0.9840145707130432,0.9875718951225281,0.9778755307197571,-0.008418470621109009,0.0,33.35683250844895
Mets_040,noise,0.9820314645767212,0.9847047924995422,0.957813024520874,-0.0072914063930511475,0.46672919392585754,32.692717924836025
Mets_040,mean_latent,0.985710859298706,0.9907559752464294,0.9810874462127686,-0.020609170198440552,0.05247925594449043,32.114741887936574
Mets_041,dit_seedA,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,0.06474494934082031,30.49563516896661
Mets_041,dit_seedB,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,0.06473741680383682,30.49563516896661
Mets_041,frozen,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,0.0647403821349144,30.49563516896661
Mets_041,shuffled,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,0.06474495679140091,30.49563516896661
Mets_041,identity,0.9831448197364807,0.9882735013961792,0.9795873761177063,-0.00841444730758667,0.0,31.215815776701362
Mets_041,noise,0.9815297722816467,0.9864644408226013,0.9677426815032959,-0.01001042127609253,0.4650169610977173,30.636802833800807
Mets_041,mean_latent,0.98493492603302,0.9897421598434448,0.9817104339599609,-0.01985955238342285,0.06472716480493546,30.49563516896661
Mets_042,dit_seedA,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,0.08432666212320328,30.492311009436563
Mets_042,dit_seedB,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,0.08431890606880188,30.492311009436563
Mets_042,frozen,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,0.08432205021381378,30.492311009436563
Mets_042,shuffled,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,0.08432638645172119,30.492311009436563
Mets_042,identity,0.9858107566833496,0.9883856177330017,0.9777502417564392,-0.010967075824737549,0.0,31.2750598314268
Mets_042,noise,0.9843887090682983,0.9867860674858093,0.9644312858581543,-0.012902677059173584,0.45555198192596436,30.667193783579528
Mets_042,mean_latent,0.9873552918434143,0.9910629987716675,0.9803386330604553,-0.022858738899230957,0.08430859446525574,30.492311009436563
Mets_043,dit_seedA,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,0.05222194269299507,30.264182452425302
Mets_043,dit_seedB,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,0.0522146001458168,30.264182452425302
Mets_043,frozen,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,0.052217502146959305,30.264182452425302
Mets_043,shuffled,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,0.05222238972783089,30.264182452425302
Mets_043,identity,0.9813878536224365,0.9848426580429077,0.9800245761871338,-0.008038580417633057,0.0,30.96997119785371
Mets_043,noise,0.9795860648155212,0.9824696183204651,0.9675622582435608,-0.0077291131019592285,0.46860209107398987,30.459872911592058
Mets_043,mean_latent,0.9831446409225464,0.9875534772872925,0.9823285341262817,-0.01958867907524109,0.052204329520463943,30.264182452425302
Mets_044,dit_seedA,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,0.0759168267250061,30.731440826504503
Mets_044,dit_seedB,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,0.07590913027524948,30.731440826504503
Mets_044,frozen,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,0.07591216266155243,30.731440826504503
Mets_044,shuffled,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,0.07591646164655685,30.731440826504503
Mets_044,identity,0.984691321849823,0.9883984923362732,0.9797013998031616,-0.008304357528686523,0.0,31.497781664514527
Mets_044,noise,0.9833526015281677,0.986970067024231,0.9667017459869385,-0.01057577133178711,0.4599936604499817,30.84934432410263
Mets_044,mean_latent,0.9861434698104858,0.9906489253044128,0.981891930103302,-0.020542562007904053,0.07589884847402573,30.731440826504503
Mets_045,dit_seedA,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,0.06338375806808472,31.17716400427097
Mets_045,dit_seedB,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,0.06337610632181168,31.17716400427097
Mets_045,frozen,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,0.06337917596101761,31.17716400427097
Mets_045,shuffled,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,0.06338374316692352,31.17716400427097
Mets_045,identity,0.9863981008529663,0.989975094795227,0.9767528772354126,-0.009513944387435913,0.0,32.12341328886841
Mets_045,noise,0.9847959876060486,0.9879117012023926,0.9601991772651672,-0.009564101696014404,0.4626910090446472,31.520972166484455
Mets_045,mean_latent,0.9878091812133789,0.9925821423530579,0.9798228740692139,-0.021311193704605103,0.06336577236652374,31.17716400427097
Mets_046,dit_seedA,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,0.06324176490306854,30.546051271020005
Mets_046,dit_seedB,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,0.06323429942131042,30.546051271020005
Mets_046,frozen,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,0.0632372573018074,30.546051271020005
Mets_046,shuffled,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,0.06324200332164764,30.546051271020005
Mets_046,identity,0.9829348921775818,0.9856318831443787,0.9776138663291931,-0.011620163917541504,0.0,31.391729723926453
Mets_046,noise,0.9813275933265686,0.983184278011322,0.9636636972427368,-0.013871729373931885,0.4650738537311554,30.732528421837234
Mets_046,mean_latent,0.9846023321151733,0.9878969192504883,0.9800716042518616,-0.024244070053100586,0.06322401762008667,30.546051271020005
Mets_047,dit_seedA,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,0.043109919875860214,32.2695645123102
Mets_047,dit_seedB,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,0.04310276359319687,32.2695645123102
Mets_047,frozen,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,0.04310566931962967,32.2695645123102
Mets_047,shuffled,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,0.0431102029979229,32.2695645123102
Mets_047,identity,0.9732294678688049,0.9789175987243652,0.9805720448493958,-0.006588578224182129,0.0,33.38864348965724
Mets_047,noise,0.9698925614356995,0.974989652633667,0.9609400033950806,-0.003856271505355835,0.47052010893821716,32.77252380138994
Mets_047,mean_latent,0.9758530855178833,0.9826489686965942,0.9834670424461365,-0.018169790506362915,0.04309246316552162,32.2695645123102
Mets_048,dit_seedA,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,0.0783308818936348,30.852545193345115
Mets_048,dit_seedB,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,0.07832329720258713,30.852545193345115
Mets_048,frozen,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,0.0783262550830841,30.852545193345115
Mets_048,shuffled,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,0.0783306136727333,30.852545193345115
Mets_048,identity,0.9875478744506836,0.9907127022743225,0.9784405827522278,-0.006574511528015137,0.0,31.62239380849581
Mets_048,noise,0.986422061920166,0.9893943667411804,0.9661862254142761,-0.009082019329071045,0.46076422929763794,31.0232445379139
Mets_048,mean_latent,0.9886837005615234,0.9923263192176819,0.9807087779045105,-0.018080592155456543,0.07831315696239471,30.852545193345115
Mets_049,dit_seedA,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,0.061557039618492126,31.081074179598808
Mets_049,dit_seedB,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,0.06154951825737953,31.081074179598808
Mets_049,frozen,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,0.061552584171295166,31.081074179598808
Mets_049,shuffled,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,0.06155691295862198,31.081074179598808
Mets_049,identity,0.9826896786689758,0.9858316779136658,0.9772797226905823,-0.01380959153175354,0.0,32.156969785265744
Mets_049,noise,0.9803922176361084,0.9832487106323242,0.959533154964447,-0.01317751407623291,0.4613998532295227,31.536350947888508
Mets_049,mean_latent,0.9844523072242737,0.9883183836936951,0.9805269241333008,-0.02594691514968872,0.061539195477962494,31.081074179598808
Mets_050,dit_seedA,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,0.05354013293981552,31.24880897724426
Mets_050,dit_seedB,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,0.053532760590314865,31.24880897724426
Mets_050,frozen,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,0.05353574454784393,31.24880897724426
Mets_050,shuffled,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,0.053540244698524475,31.24880897724426
Mets_050,identity,0.9812949299812317,0.9866409301757812,0.9765126705169678,-0.01188504695892334,0.0,32.363337548649625
Mets_050,noise,0.9793117046356201,0.9845569133758545,0.9569889307022095,-0.01135370135307312,0.4663951098918915,31.65939819904644
Mets_050,mean_latent,0.9828899502754211,0.9892668128013611,0.9797769784927368,-0.02489367127418518,0.053522396832704544,31.24880897724426
Mets_051,dit_seedA,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,0.07185757905244827,30.703315000663874
Mets_051,dit_seedB,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,0.07184994220733643,30.703315000663874
Mets_051,frozen,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,0.07185284793376923,30.703315000663874
Mets_051,shuffled,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,0.07185740768909454,30.703315000663874
Mets_051,identity,0.9868168234825134,0.9882856011390686,0.975742518901825,-0.011022984981536865,0.0,31.56444725330324
Mets_051,noise,0.9856029748916626,0.9864706993103027,0.9631638526916504,-0.014793038368225098,0.4648718237876892,30.91288464298348
Mets_051,mean_latent,0.9880338311195374,0.9903287887573242,0.9783645272254944,-0.02310854196548462,0.07183967530727386,30.703315000663874
